timestamp,cash,portfolio_value,total_pnl,run_id
2025-08-15 08:58:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 08:59:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:00:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:01:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:02:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:03:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:04:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:05:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:06:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:07:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:08:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:09:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:10:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:11:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:12:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:13:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:14:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:15:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:16:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:17:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:18:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:19:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:20:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:21:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:22:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:23:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:24:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:25:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:26:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:27:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:28:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:29:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:30:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:31:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:32:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:33:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:34:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:35:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:36:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:37:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:38:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:39:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:40:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:41:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:42:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:43:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:44:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:45:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:46:00+00:00,100000.0,100000.0,0.0,57217ba9
2025-08-15 09:47:00+00:00,94995.0,99992.50124937532,-7.498750624683453,57217ba9
2025-08-15 09:48:00+00:00,94995.0,99990.674332645,-9.325667355005862,57217ba9
2025-08-15 09:49:00+00:00,94995.0,99993.09057735284,-6.90942264716432,57217ba9
2025-08-15 09:50:00+00:00,94995.0,99996.03721724043,-3.962782759568654,57217ba9
2025-08-15 09:51:00+00:00,94995.0,99992.32445098205,-7.675549017949379,57217ba9
2025-08-15 09:52:00+00:00,94995.0,99983.60239691475,-16.39760308525001,57217ba9
2025-08-15 09:53:00+00:00,89990.25025,99980.81864504777,-19.18135495223396,57217ba9
2025-08-15 09:54:00+00:00,89990.25025,99973.77583449673,-26.224165503270342,57217ba9
2025-08-15 09:55:00+00:00,89990.25025,99962.64273287538,-37.35726712462201,57217ba9
2025-08-15 09:56:00+00:00,89990.25025,99949.93280252998,-50.06719747002353,57217ba9
2025-08-15 09:57:00+00:00,89990.25025,99959.13506898766,-40.86493101234373,57217ba9
2025-08-15 09:58:00+00:00,89990.25025,99970.68740004039,-29.312599959608633,57217ba9
2025-08-15 09:59:00+00:00,89990.25025,99971.67271281095,-28.327287189051276,57217ba9
2025-08-15 10:00:00+00:00,89990.25025,99978.89286827533,-21.107131724667852,57217ba9
2025-08-15 10:01:00+00:00,89990.25025,99972.47972259932,-27.520277400675695,57217ba9
2025-08-15 10:02:00+00:00,89990.25025,99984.08756856667,-15.912431433331221,57217ba9
2025-08-15 10:03:00+00:00,89990.25025,99987.44154183254,-12.558458167462959,57217ba9
2025-08-15 10:04:00+00:00,89990.25025,99979.30676558152,-20.693234418475186,57217ba9
2025-08-15 10:05:00+00:00,89990.25025,99969.75609759556,-30.24390240444336,57217ba9
2025-08-15 10:06:00+00:00,89990.25025,99976.08597089967,-23.914029100327753,57217ba9
2025-08-15 10:07:00+00:00,89990.25025,99986.3070503113,-13.692949688702356,57217ba9
2025-08-15 10:08:00+00:00,89990.25025,99985.74684656522,-14.25315343477996,57217ba9
2025-08-15 10:09:00+00:00,89990.25025,99980.11760195842,-19.88239804157638,57217ba9
2025-08-15 10:10:00+00:00,89990.25025,99970.67700573285,-29.322994267145987,57217ba9
2025-08-15 10:11:00+00:00,89990.25025,99965.88499008166,-34.115009918343276,57217ba9
2025-08-15 10:12:00+00:00,89990.25025,99961.81247370974,-38.1875262902613,57217ba9
2025-08-15 10:13:00+00:00,89990.25025,99965.11448775891,-34.8855122410896,57217ba9
2025-08-15 10:14:00+00:00,89990.25025,99959.05124725233,-40.94875274767401,57217ba9
2025-08-15 10:15:00+00:00,89990.25025,99956.7895134204,-43.21048657959909,57217ba9
2025-08-15 10:16:00+00:00,89990.25025,99959.79782060183,-40.20217939816939,57217ba9
2025-08-15 10:17:00+00:00,89990.25025,99969.13859966428,-30.861400335721555,57217ba9
2025-08-15 10:18:00+00:00,89990.25025,99963.6872483865,-36.31275161349913,57217ba9
2025-08-15 10:19:00+00:00,89990.25025,99969.75869332912,-30.241306670883205,57217ba9
2025-08-15 10:20:00+00:00,89990.25025,99980.2614716846,-19.73852831539989,57217ba9
2025-08-15 10:21:00+00:00,89990.25025,99982.91344758344,-17.086552416556515,57217ba9
2025-08-15 10:22:00+00:00,89990.25025,99980.85079966212,-19.149200337880757,57217ba9
2025-08-15 10:23:00+00:00,89990.25025,99978.02377869665,-21.976221303353668,57217ba9
2025-08-15 10:24:00+00:00,89990.25025,99979.27093865961,-20.729061340389308,57217ba9
2025-08-15 10:25:00+00:00,89990.25025,99981.61692603289,-18.38307396711025,57217ba9
2025-08-15 10:26:00+00:00,89990.25025,99981.44012763964,-18.559872360361624,57217ba9
2025-08-15 10:27:00+00:00,89990.25025,99980.02574049358,-19.974259506416274,57217ba9
2025-08-15 10:28:00+00:00,89990.25025,99982.44198520143,-17.55801479857473,57217ba9
2025-08-15 10:29:00+00:00,89990.25025,99978.96495013405,-21.035049865953624,57217ba9
2025-08-15 10:30:00+00:00,89990.25025,99978.37562215653,-21.624377843472757,57217ba9
2025-08-15 10:31:00+00:00,89990.25025,99971.71400398614,-28.285996013859403,57217ba9
2025-08-15 10:32:00+00:00,89990.25025,99977.6684285835,-22.331571416492807,57217ba9
2025-08-15 10:33:00+00:00,89990.25025,99980.73293406662,-19.267065933381673,57217ba9
2025-08-15 10:34:00+00:00,89990.25025,99983.03131317894,-16.9686868210556,57217ba9
2025-08-15 10:35:00+00:00,89990.25025,99980.73293406662,-19.267065933381673,57217ba9
2025-08-15 10:36:00+00:00,89990.25025,99980.02574049358,-19.974259506416274,57217ba9
2025-08-15 10:37:00+00:00,89990.25025,99982.9723803812,-17.027619618806057,57217ba9
2025-08-15 10:38:00+00:00,89990.25025,99984.85822990925,-15.141770090747741,57217ba9
2025-08-15 10:39:00+00:00,89990.25025,99990.86937527997,-9.13062472002639,57217ba9
2025-08-15 10:40:00+00:00,89990.25025,99993.63921677432,-6.360783225682098,57217ba9
2025-08-15 10:41:00+00:00,89990.25025,99990.22111450469,-9.778885495310533,57217ba9
2025-08-15 10:42:00+00:00,89990.25025,99994.99467112261,-5.005328877392458,57217ba9
2025-08-15 10:43:00+00:00,89990.25025,99992.99095599905,-7.00904400095169,57217ba9
2025-08-15 10:44:00+00:00,89990.25025,99990.98724087547,-9.012759124525473,57217ba9
2025-08-15 10:45:00+00:00,89990.25025,99991.93016563951,-8.06983436048904,57217ba9
2025-08-15 10:46:00+00:00,89990.25025,99988.9835257519,-11.016474248099257,57217ba9
2025-08-15 10:47:00+00:00,89990.25025,99984.15103633623,-15.84896366376779,57217ba9
2025-08-15 10:48:00+00:00,89990.25025,99985.15289389802,-14.847106101980899,57217ba9
2025-08-15 10:49:00+00:00,89990.25025,99992.69629201028,-7.303707989718532,57217ba9
2025-08-15 10:50:00+00:00,89990.25025,99996.23225987541,-3.7677401245891815,57217ba9
2025-08-15 10:51:00+00:00,89990.25025,99991.4587032575,-8.541296742507257,57217ba9
2025-08-15 10:52:00+00:00,89990.25025,99991.812300044,-8.187699956004508,57217ba9
2025-08-15 10:53:00+00:00,89990.25025,99994.81787272936,-5.182127270643832,57217ba9
2025-08-15 10:54:00+00:00,89990.25025,99989.94775686384,-10.052243136160541,57217ba9
2025-08-15 10:55:00+00:00,89990.25025,99986.02291465373,-13.977085346268723,57217ba9
2025-08-15 10:56:00+00:00,89990.25025,99985.78718346271,-14.212816537285107,57217ba9
2025-08-15 10:57:00+00:00,89990.25025,99984.50542932835,-15.494570671653491,57217ba9
2025-08-15 10:58:00+00:00,89990.25025,99986.7770081044,-13.22299189559999,57217ba9
2025-08-15 10:59:00+00:00,89990.25025,99982.85052538621,-17.149474613790517,57217ba9
2025-08-15 11:00:00+00:00,89990.25025,99987.61286933807,-12.387130661925767,57217ba9
2025-08-15 11:01:00+00:00,89990.25025,99990.4568456957,-9.543154304294148,57217ba9
2025-08-15 11:02:00+00:00,89990.25025,99993.2856199878,-6.714380012199399,57217ba9
2025-08-15 11:03:00+00:00,89990.25025,99987.68700420136,-12.31299579863844,57217ba9
2025-08-15 11:04:00+00:00,89990.25025,99989.51392093167,-10.486079068330582,57217ba9
2025-08-15 11:05:00+00:00,89990.25025,99988.39419777438,-11.60580222561839,57217ba9
2025-08-15 11:06:00+00:00,89990.25025,99992.87309040353,-7.126909596467158,57217ba9
2025-08-15 11:07:00+00:00,89990.25025,99995.64293189789,-4.357068102108315,57217ba9
2025-08-15 11:08:00+00:00,89990.25025,99996.05546148214,-3.944538517855108,57217ba9
2025-08-15 11:09:00+00:00,89990.25025,99993.4034855833,-6.596514416698483,57217ba9
2025-08-15 11:10:00+00:00,89990.25025,99987.98166819011,-12.01833180988615,57217ba9
2025-08-15 11:11:00+00:00,89990.25025,99990.22111450469,-9.778885495310533,57217ba9
2025-08-15 11:12:00+00:00,89990.25025,99987.03874342608,-12.961256573922583,57217ba9
2025-08-15 11:13:00+00:00,89990.25025,99981.75432060123,-18.245679398765787,57217ba9
2025-08-15 11:14:00+00:00,89990.25025,99987.6280714036,-12.37192859640345,57217ba9
2025-08-15 11:15:00+00:00,89990.25025,99984.26436506437,-15.735634935626877,57217ba9
2025-08-15 11:16:00+00:00,89990.25025,99974.36666421982,-25.63333578017773,57217ba9
2025-08-15 11:17:00+00:00,89990.25025,99967.27914176714,-32.72085823286034,57217ba9
2025-08-15 11:18:00+00:00,89990.25025,99974.09921116827,-25.900788831728278,57217ba9
2025-08-15 11:19:00+00:00,89990.25025,99981.1770255438,-18.8229744561977,57217ba9
2025-08-15 11:20:00+00:00,89990.25025,99979.24619038012,-20.753809619884123,57217ba9
2025-08-15 11:21:00+00:00,89990.25025,99979.63041598698,-20.369584013023996,57217ba9
2025-08-15 11:22:00+00:00,89990.25025,99972.9353226294,-27.064677370595746,57217ba9
2025-08-15 11:23:00+00:00,84985.7507374875,99961.69474798412,-38.305252015881706,57217ba9
2025-08-15 11:24:00+00:00,84985.7507374875,99965.17629492262,-34.82370507737505,57217ba9
2025-08-15 11:25:00+00:00,84985.7507374875,99961.50277157378,-38.4972284262185,57217ba9
2025-08-15 11:26:00+00:00,84985.7507374875,99959.20179483233,-40.79820516766631,57217ba9
2025-08-15 11:27:00+00:00,84985.7507374875,99956.15615898342,-43.84384101658361,57217ba9
2025-08-15 11:28:00+00:00,84985.7507374875,99953.5149851497,-46.48501485030283,57217ba9
2025-08-15 11:29:00+00:00,84985.7507374875,99950.75827056344,-49.24172943655867,57217ba9
2025-08-15 11:30:00+00:00,84985.7507374875,99949.51603307255,-50.48396692745155,57217ba9
2025-08-15 11:31:00+00:00,84985.7507374875,99957.75171952689,-42.24828047311166,57217ba9
2025-08-15 11:32:00+00:00,84985.7507374875,99963.98300747061,-36.01699252938852,57217ba9
2025-08-15 11:33:00+00:00,84985.7507374875,99964.8225603214,-35.17743967860588,57217ba9
2025-08-15 11:34:00+00:00,84985.7507374875,99958.71583782029,-41.28416217971244,57217ba9
2025-08-15 11:35:00+00:00,84985.7507374875,99954.02719408236,-45.97280591764138,57217ba9
2025-08-15 11:36:00+00:00,84985.7507374875,99964.09444600515,-35.90555399484583,57217ba9
2025-08-15 11:37:00+00:00,84985.7507374875,99966.21370188126,-33.78629811873543,57217ba9
2025-08-15 11:38:00+00:00,84985.7507374875,99966.32418424258,-33.67581575742224,57217ba9
2025-08-15 11:39:00+00:00,84985.7507374875,99971.92813215422,-28.071867845777888,57217ba9
2025-08-15 11:40:00+00:00,84985.7507374875,99973.37779685875,-26.622203141247155,57217ba9
2025-08-15 11:41:00+00:00,84985.7507374875,99968.27088081045,-31.729119189549237,57217ba9
2025-08-15 11:42:00+00:00,84985.7507374875,99970.57869426598,-29.421305734023917,57217ba9
2025-08-15 11:43:00+00:00,84985.7507374875,99970.87762138815,-29.122378611849854,57217ba9
2025-08-15 11:44:00+00:00,84985.7507374875,99968.87390626458,-31.126093735423638,57217ba9
2025-08-15 11:45:00+00:00,84985.7507374875,99972.05627734319,-27.943722656811588,57217ba9
2025-08-15 11:46:00+00:00,84985.7507374875,99972.35094133197,-27.649058668030193,57217ba9
2025-08-15 11:47:00+00:00,84985.7507374875,99970.17901785587,-29.8209821441269,57217ba9
2025-08-15 11:48:00+00:00,84985.7507374875,99973.17600050048,-26.82399949952378,57217ba9
2025-08-15 11:49:00+00:00,84985.7507374875,99973.82426127576,-26.175738724239636,57217ba9
2025-08-15 11:50:00+00:00,84985.7507374875,99975.2386484218,-24.761351578199537,57217ba9
2025-08-15 11:51:00+00:00,84985.7507374875,99970.40615900615,-29.59384099385352,57217ba9
2025-08-15 11:52:00+00:00,84985.7507374875,99972.64560532072,-27.354394679277902,57217ba9
2025-08-15 11:53:00+00:00,84985.7507374875,99970.87762138815,-29.122378611849854,57217ba9
2025-08-15 11:54:00+00:00,84985.7507374875,99970.2293606129,-29.770639387104893,57217ba9
2025-08-15 11:55:00+00:00,84985.7507374875,99972.11521014094,-27.88478985906113,57217ba9
2025-08-15 11:56:00+00:00,84985.7507374875,99966.14136938928,-33.85863061071723,57217ba9
2025-08-15 11:57:00+00:00,84985.7507374875,99967.51623989188,-32.48376010812353,57217ba9
2025-08-15 11:58:00+00:00,84985.7507374875,99965.50377381218,-34.496226187824504,57217ba9
2025-08-15 11:59:00+00:00,84985.7507374875,99960.93901212979,-39.06098787020892,57217ba9
2025-08-15 12:00:00+00:00,84985.7507374875,99956.45451364151,-43.54548635848914,57217ba9
2025-08-15 12:01:00+00:00,84985.7507374875,99955.14993384942,-44.85006615058228,57217ba9
2025-08-15 12:02:00+00:00,84985.7507374875,99961.44506868318,-38.55493131681578,57217ba9
2025-08-15 12:03:00+00:00,84985.7507374875,99956.09982381479,-43.90017618521233,57217ba9
2025-08-15 12:04:00+00:00,84985.7507374875,99959.58246474128,-40.417535258719,57217ba9
2025-08-15 12:05:00+00:00,84985.7507374875,99959.79317297108,-40.20682702891645,57217ba9
2025-08-15 12:06:00+00:00,84985.7507374875,99958.76984814598,-41.230151854018914,57217ba9
2025-08-15 12:07:00+00:00,84985.7507374875,99960.19790872023,-39.80209127976559,57217ba9
2025-08-15 12:08:00+00:00,84985.7507374875,99968.5938487766,-31.406151223403867,57217ba9
2025-08-15 12:09:00+00:00,84985.7507374875,99972.76347091622,-27.236529083776986,57217ba9
2025-08-15 12:10:00+00:00,84985.7507374875,99975.2386484218,-24.761351578199537,57217ba9
2025-08-15 12:11:00+00:00,84985.7507374875,99975.65117800608,-24.348821993917227,57217ba9
2025-08-15 12:12:00+00:00,84985.7507374875,99972.57037646946,-27.429623530537356,57217ba9
2025-08-15 12:13:00+00:00,84985.7507374875,99977.94955711841,-22.050442881591152,57217ba9
2025-08-15 12:14:00+00:00,84985.7507374875,99977.30129634312,-22.698703656875296,57217ba9
2025-08-15 12:15:00+00:00,84985.7507374875,99978.9514146802,-21.04858531980426,57217ba9
2025-08-15 12:16:00+00:00,84985.7507374875,99979.5407426577,-20.45925734229968,57217ba9
2025-08-15 12:17:00+00:00,84985.7507374875,99978.74464680522,-21.255353194777854,57217ba9
2025-08-15 12:18:00+00:00,84985.7507374875,99972.0120879132,-27.987912086799042,57217ba9
2025-08-15 12:19:00+00:00,84985.7507374875,99958.91175934722,-41.08824065278168,57217ba9
2025-08-15 12:20:00+00:00,84985.7507374875,99921.46131069875,-78.53868930124736,57217ba9
2025-08-15 12:21:00+00:00,84985.7507374875,99922.91569652391,-77.08430347609101,57217ba9
2025-08-15 12:22:00+00:00,84985.7507374875,99926.46829819112,-73.53170180888264,57217ba9
2025-08-15 12:23:00+00:00,84985.7507374875,99913.44812698268,-86.55187301732076,57217ba9
2025-08-15 12:24:00+00:00,84985.7507374875,99917.05385746824,-82.94614253175678,57217ba9
2025-08-15 12:25:00+00:00,84985.7507374875,99924.5081431262,-75.49185687380668,57217ba9
2025-08-15 12:26:00+00:00,84985.7507374875,99927.76316448605,-72.23683551394788,57217ba9
2025-08-15 12:27:00+00:00,84985.7507374875,99925.73351080636,-74.26648919364379,57217ba9
2025-08-15 12:28:00+00:00,84985.7507374875,99932.53384197818,-67.4661580218235,57217ba9
2025-08-15 12:29:00+00:00,84985.7507374875,99913.32119881509,-86.67880118491303,57217ba9
2025-08-15 12:30:00+00:00,84985.7507374875,99988.26279672503,-11.737203274969943,57217ba9
2025-08-15 12:31:00+00:00,84985.7507374875,99966.52638464606,-33.47361535394157,57217ba9
2025-08-15 12:32:00+00:00,84985.7507374875,99971.23121817468,-28.768781825318,57217ba9
2025-08-15 12:33:00+00:00,84985.7507374875,99975.23149466775,-24.768505332249333,57217ba9
2025-08-15 12:34:00+00:00,84985.7507374875,99969.44051718076,-30.559482819240657,57217ba9
2025-08-15 12:35:00+00:00,84985.7507374875,99963.99583129749,-36.00416870250774,57217ba9
2025-08-15 12:36:00+00:00,84985.7507374875,99963.33378062809,-36.66621937190939,57217ba9
2025-08-15 12:37:00+00:00,84985.7507374875,99946.05397555036,-53.94602444964403,57217ba9
